up,0.0,0.0,0.0,0.5468,10.6285,60.3832,22.1537,88.1244,53.8876,73.1707,100.1976,69.4512,93.4441,59.5624,37.1541,26.9039,31.7793,44.2017,43.989,38.7478,41.6195,27.6388,23.1541,66.5824,40.4227,11.4407,39.7751,24.8927,19.6756,14.8868,17.2368,30.54,34.1107,86.8437,54.6237,36.6361,31.8761,18.4537,36.5724
up,0.39913482879859946,-1.3857885865992186,1.91570982441411,0.1554241301357286,8.204635762255604,57.06204568738559,21.31402572892767,81.4618913986159,50.82139411812289,66.64456084939738,91.32576437535884,64.24909492203747,85.63401973963111,55.52193634352461,32.43919193537053,23.24779483852083,29.112581937376103,40.93272319644564,42.29233369993591,35.80489475559178,37.326590693979966,24.822552886812055,21.000072209036464,63.46091657910051,36.772299027155945,9.189788371621436,34.94574441751296,23.09132285521614,19.640077941002943,12.512746135676153,17.329268344120592,26.225733017104346,29.515795753611823,81.9242887621029,49.26846599421272,33.533258531703275,30.547360458705715,17.428688979018524,32.91132440364836
up,-1.5037625311540976,0.18568002736530137,0.11341357958270092,1.4940938533186514,9.366640519499956,53.64817603982887,19.986725417748147,83.12749560039971,51.652855792131305,69.24392346215267,92.88235098581819,62.28443772813464,87.86839257773299,54.5709378338138,35.608693558246664,24.624118080153888,30.267693523369815,40.988988568186045,40.4100580318695,36.41421175788917,38.22515961147956,23.56115228293369,22.39387833621827,60.90316024211641,36.67625761389258,9.824705590502425,36.11385198096989,24.915879888104545,18.311963516835032,15.463133851762857,16.718524263833817,30.27285754737427,32.573369729358795,80.14845005647192,54.58703700919803,34.28727389912432,31.44372118083216,15.900781784782838,35.67259548631543
up,1.178697926038881,0.7029434088221365,0.19036183742470061,1.3868207888425383,13.291008914372304,65.92792181044385,26.012489927529234,97.95748544995679,59.751137475241315,79.53294517881503,111.36523632855915,76.04232916512596,105.51886684448402,67.12116643867428,38.23138081364383,30.474651077904905,34.384943379046284,48.5324410217943,48.70095176153793,43.33967390981244,44.05592736344662,31.925223051690008,24.407966602748743,73.89190749491715,46.59791637588103,13.76441224592631,47.02617397876214,30.39071263394616,20.19300504052158,16.81044652450656,20.299044743856758,32.367355960248986,40.004383533160286,97.67351993018625,59.275581527766164,41.5153647583196,35.15818087470879,21.336356513880745,38.93092929723462
up,-1.3432511907606455,-0.35353119857737797,1.0379047049223835,0.8772766458061794,10.583928469061538,58.200114099510444,22.633721648961803,83.4544030947384,51.95946695186768,68.61591656768584,95.20498282592658,66.19547078615973,90.05133297685315,55.8015341646829,31.963871786173364,25.91511759470298,29.17379894062776,41.98329903697073,37.8229198394817,37.26839487877686,40.78577423029699,25.609431310436392,25.56026455666977,64.92449085610768,38.53694519376225,10.32215295969711,38.07077156111839,22.034267591390332,18.760503747313525,14.135666140393656,12.708707147134644,29.41506516016028,32.078754709903976,81.45673316800624,54.80582472015752,34.17164699929923,29.240163738868365,17.396554218264335,35.04519510016663
up,0.0,0.0,0.0,1.9856,26.5459,7.6737,8.941,10.5341,7.3502,8.9837,10.6666,9.0746,7.8571,11.7295,29.802,31.4056,36.3629,13.7234,10.36,38.7405,62.4895,17.1627,5.9929,23.7959,41.392,146.8051,213.7071,178.4439,91.879,25.4878,10.7554,64.9346,80.9868,50.8951,13.7759,10.8271,9.2885,31.9276,56.1832
up,0.5686784924355535,-2.095376814328265,-0.08215954842178023,4.188303998542463,22.37639570194256,4.568031535254027,4.778407596591636,11.823071379411571,7.8369322279013165,10.611534208357272,12.468936115122295,4.313279243484096,4.872300275624223,11.692015811289714,26.231101027711315,28.13531400540157,31.261301148021406,12.968435957604532,8.45604211003397,33.84220347146082,57.94515922480489,16.4780564418205,3.0444571486312597,20.783603286522958,37.30985173679203,129.65256391741994,191.93551078103252,155.61260678569494,82.40158033568834,28.22549354505128,11.686827513385646,61.378952356589714,68.85763698918497,46.611996220298515,12.313805824649629,7.966480217869715,8.36311273962712,27.795866942605116,49.59238554087051
up,-0.3347420024586529,-4.737975667849689,0.020817599847776286,0.982895004552293,28.359809990999384,8.033965738320418,10.400134567898455,12.441993127690841,9.465131669124716,8.363941140821126,10.31884207687676,16.062623863562596,8.197369214051813,13.410545115947327,30.294767414841633,34.52928245187766,39.33385717250749,20.396548230114664,12.73030662840508,39.92677591144433,70.06996884799908,18.834156742518708,9.539789406280855,27.412532688499176,49.33991542835947,159.6908492246564,233.17350903156185,198.9972560306419,98.33096700185992,28.335720683362002,16.498551578562903,72.12073402225481,92.65615382762786,55.70905376407397,15.87994629639888,11.337601923566794,7.169162287393986,32.01386407986125,64.7509808289562
up,1.0128177567510976,0.9048267826879314,-0.8867994424074325,-1.1313427139893037,24.5569081829581,6.7960935563689935,8.033674671305219,11.073026587368286,5.096971174480028,7.488213966707408,8.858252854063046,12.251578213501208,11.099201260729398,8.682243388313813,24.333440514444924,28.983891729303473,31.126993048962678,10.938717765277431,8.319457988108534,36.773455645369665,59.53061276891617,19.888479758387863,2.43300771731583,22.488334002477067,38.300294564691406,129.9421168895833,191.50392111029805,161.44414002886074,83.22413114454255,22.085062163155456,7.841203654516602,63.811211185488624,73.29166736459635,47.053141545424396,14.215872590093028,6.863854981668589,6.607517405849322,30.416878627283968,51.747783797209706
up,1.573969733044273,-4.275954141601778,0.7453727533951049,-2.081628233637023,26.262118817533104,7.077492939121895,3.6000015782332895,14.400054948940879,4.905047892704622,8.195590321679367,8.81057868213653,13.994870175423472,7.756708832404172,11.330229635559716,27.917343516927964,28.418796394511077,35.375644283179966,13.345848214287996,6.601349282434168,38.19968624031152,59.03661447366014,19.515631168987206,8.235858851573305,21.53553545362216,41.41868118143869,144.67973920494606,214.59045896264516,179.3036227200624,94.7343342391514,25.627392401249008,8.007755642292777,67.75005257032927,79.6441105877437,51.79667769405218,13.600319694621867,10.75793124705894,8.166693697608617,30.235879801187437,53.92528901852019
